"","log likelihood","AICc","Alpha Peak 1","Alpha Peak 2","Rate Peak 1","Rate Peak 2","Theta Peak 1","Theta Peak 2"
"257",63.2825436141557,-116.459824070417,100,100,0.0600186648194736,0.0600186648194736,0.0300047118809555,-0.00999959588452664
"258",63.8793219447211,-117.653380731548,70.7673659022124,70.7673659022124,0.0404163766438727,0.0404163766438727,0.0259717841467575,-0.0111760826294356
"259",63.1901689394367,-116.275074720979,35.810435109236,35.810435109236,0.0216611954664364,0.0216611954664364,0.0274123823842963,-0.00983538911409652
"260",61.9516531055026,-113.798043053111,100,100,0.0670645341980922,0.0670645341980922,0.0241834109027388,-0.0102092850314023
"261",60.7749193761194,-111.444575594344,100,100,0.073964673283943,0.073964673283943,0.0244566070586585,-0.00898812460687923
"262",59.3856466238104,-108.666030089726,100,100,0.0830491588401236,0.0830491588401236,0.0239615387469425,-0.00626904714105107
"263",63.0421076150359,-115.978952072177,73.2620031032878,73.2620031032878,0.0448526007758683,0.0448526007758683,0.0255481645775554,-0.00979235857021936
"264",63.4443156036082,-116.783368049322,100,100,0.0592168942229052,0.0592168942229052,0.0271092152166565,-0.00991236322425469
"265",62.7396049868618,-115.373946815829,100,100,0.0627867976699406,0.0627867976699406,0.0268698966397082,-0.00931097631785646
"266",62.976492873654,-115.847722589413,100,100,0.0615692992497645,0.0615692992497645,0.0259015697277984,-0.00976352472868141
"267",63.0043095876874,-115.90335601748,100,100,0.0614132240333332,0.0614132240333332,0.0256865975666794,-0.00975508203749666
"268",63.1469278632857,-116.188592568677,69.916344724506,69.916344724506,0.0424374869976621,0.0424374869976621,0.0283400865737316,-0.0100431024160612
"269",62.8801833028536,-115.655103447813,100,100,0.0620667954089726,0.0620667954089726,0.0261185159705197,-0.00963853506623931
"270",63.2556344711792,-116.406005784464,100,100,0.0601346439180167,0.0601346439180167,0.0279429293795551,-0.00931054662674351
"271",63.0391792081074,-115.97309525832,100,100,0.0612489675358219,0.0612489675358219,0.0255428665245634,-0.00977416220543553
"272",63.1288540042508,-116.152444850607,100,100,0.0607918600272125,0.0607918600272125,0.0276537397710508,-0.00956642686705587
"273",63.812392058134,-117.519520958373,100,100,0.0574198191422423,0.0574198191422423,0.0292686122541567,-0.00977349316639953
"274",61.8431905846779,-113.581118011461,100,100,0.067671709797192,0.067671709797192,0.0225491578135446,-0.0111736547643001
"275",63.295894496456,-116.486525835017,23.3319872943134,23.3319872943134,0.0139881584492401,0.0139881584492401,0.0280758711588831,-0.0102934582118445
"276",62.9811651446163,-115.857067131338,100,100,0.0615422797626938,0.0615422797626938,0.0258567430242316,-0.00972983372720031
"277",62.8051777380415,-115.505092318188,100,100,0.0624568784626449,0.0624568784626449,0.025479500407596,-0.00985613707265754
"278",62.4407078306265,-114.776152503358,100,100,0.0643953616854648,0.0643953616854648,0.0243407783492648,-0.0112104249883719
"279",62.7039019615646,-115.302540765234,100,100,0.0629831508981064,0.0629831508981064,0.0255820076445401,-0.00964389726178195
"280",60.9307393284949,-111.756215499095,100,100,0.0730137673593065,0.0730137673593065,0.0262353009436069,-0.00772411281731824
"281",62.8500375409733,-115.594811924052,100,100,0.062218026609622,0.062218026609622,0.0257904792593899,-0.00965820175011802
"282",63.1999076143265,-116.294552070758,31.9102805307777,31.9102805307777,0.0192834759976332,0.0192834759976332,0.0265913164964713,-0.0101127121407739
"283",63.4093265127187,-116.713389867543,22.4357046049036,22.4357046049036,0.0133236033853584,0.0133236033853584,0.0254261804201583,-0.0121630071995295
"284",62.3594862953443,-114.613709432794,100,100,0.0648198438325338,0.0648198438325338,0.0254797790807943,-0.00978660411830501
"285",62.3627104140577,-114.620157670221,100,100,0.0648112328981056,0.0648112328981056,0.0265435530768211,-0.00926057479936179
"286",63.2901744082271,-116.475085658559,85.1381989248552,85.1381989248552,0.0510640324907144,0.0510640324907144,0.0266337410411269,-0.0105932851506295
"287",64.6687794189468,-119.232295679999,100,100,0.0534712496485138,0.0534712496485138,0.0277645650233489,-0.0112079227808876
"288",63.3013821313681,-116.497501104842,25.2476173677997,25.2476173677997,0.0151307217612629,0.0151307217612629,0.0286929656422962,-0.0100125930424878
"289",63.0354596039667,-115.965656050039,100,100,0.0612624229770331,0.0612624229770331,0.0255698161513659,-0.00977211863133666
"290",63.6168102015083,-117.128357245122,98.7445635063163,98.7445635063163,0.0576456463534515,0.0576456463534515,0.027818803409195,-0.00982173678649787
"291",62.4753862768309,-114.845509395767,100,100,0.0641965683579179,0.0641965683579179,0.0262090359963075,-0.00938457016843566
"292",62.1934539292766,-114.281644700659,100,100,0.0657216561931061,0.0657216561931061,0.0250548837932465,-0.0102021347956323
"293",63.0453410391092,-115.985418920324,48.5126319455171,48.5126319455171,0.0297036485997971,0.0297036485997971,0.025664903104488,-0.00978515209944916
"294",63.0381924518873,-115.97112174588,100,100,0.0612531113580351,0.0612531113580351,0.0255534477367244,-0.00977357008135972
"295",61.8998032508326,-113.69434334377,100,100,0.0673502521475976,0.0673502521475976,0.0273995162626462,-0.00859879442039024
"296",62.9081542629691,-115.711045368043,100,100,0.0619241580603909,0.0619241580603909,0.025841057714896,-0.00969480694313968
"297",62.8768705089202,-115.648477859946,100,100,0.0620897565890587,0.0620897565890587,0.0272156360900019,-0.00944653778947757
"298",62.7452985136736,-115.385333869452,100,100,0.0627735523389682,0.0627735523389682,0.0255229285392881,-0.00968950147351512
"299",61.7759464901496,-113.446629822404,87.8479780427764,87.8479780427764,0.059772598904206,0.059772598904206,0.0237532056635608,-0.0107516376884672
"300",61.3523982886562,-112.599533419418,100,100,0.0704893507563159,0.0704893507563159,0.0257113170301237,-0.00806899793999295
